id,url,domain
1,https://applovin.com/en,applovin.com
2,https://www.applovin.com/en,applovin.com
3,https://applovin.com/en/monetization,applovin.com
4,https://ads.applovin.com/auth/signup,applovin.com
5,https://applovin.com/en/consumer-brands,applovin.com
6,https://applovin.com/en/gaming-apps,applovin.com
7,https://ads.applovin.com/auth/signin,applovin.com
8,https://max.applovin.com/login,applovin.com
9,https://applovin.com/en/blog,applovin.com
10,https://support.applovin.com/en,applovin.com
11,https://applovin.com/en/brand,applovin.com
12,https://applovin.com/en/about,applovin.com
13,https://applovin.com/en/careers,applovin.com
14,https://applovin.com/en/partner,applovin.com
15,https://www.applovin.com/en/monetization,applovin.com
16,https://www.applovin.com/en/consumer-brands,applovin.com
17,https://www.applovin.com/en/gaming-apps,applovin.com
18,https://www.applovin.com/en/blog,applovin.com
19,https://www.applovin.com/en/brand,applovin.com
20,https://www.applovin.com/en/about,applovin.com
21,https://www.applovin.com/en/careers,applovin.com
22,https://www.applovin.com/en/partner,applovin.com
23,https://max.applovin.com/signup,applovin.com
24,https://legal.applovin.com/policies-publishers/,applovin.com
25,https://ads.applovin.com/auth/sign-up,applovin.com
26,https://legal.applovin.com/policies-demand-partners/,applovin.com
27,https://applovin.com/en/blog/applovin-ads-now-open,applovin.com
28,https://applovin.com/en/blog/earnings-q1-2026,applovin.com
29,https://applovin.com/en/blog/applovin-business-model,applovin.com
30,https://applovin.com/en/blog/introducing-applovin-ads,applovin.com
31,https://applovin.com/en/blog/generating-video,applovin.com
32,https://applovin.com/en/blog/automating-creative,applovin.com
33,https://applovin.com/en/blog/discovery-campaigns,applovin.com
34,https://applovin.com/en/blog/loxbyyrbe6j9ltngqrtdo1ce,applovin.com
35,https://applovin.com/en/blog/measurement-lens,applovin.com
36,https://applovin.com/en/blog/silos-performance,applovin.com
37,https://applovin.com/en/blog/mobile-gaming-consumer,applovin.com
38,https://applovin.com/en/blog/designing-creatives,applovin.com
39,https://applovin.com/en/blog/why-started-this-blog,applovin.com
40,https://support.applovin.com/en/growth/getting-started,applovin.com
41,https://support.applovin.com/en/max/getting-started,applovin.com
42,https://legal.applovin.com/revisions/end-user-license-agreement-software-revision-april-11-2024/,applovin.com
43,https://legal.applovin.com/terms/,applovin.com
44,https://legal.applovin.com/privacy/,applovin.com
45,https://legal.applovin.com/multistate-privacy-notice/,applovin.com
46,https://legal.applovin.com/affiliate-program-terms/,applovin.com
47,https://applovin.com/en/partner-application,applovin.com
48,https://applovin.com/en/contact,applovin.com
49,https://legal.applovin.com/,applovin.com
50,https://www.applovin.com/en/blog/applovin-ads-now-open,applovin.com
51,https://www.applovin.com/en/blog/earnings-q1-2026,applovin.com
52,https://www.applovin.com/en/blog/applovin-business-model,applovin.com
53,https://www.applovin.com/en/blog/introducing-applovin-ads,applovin.com
54,https://www.applovin.com/en/blog/generating-video,applovin.com
